0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.005 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.01 5.229593081730165e-18 6.449831467467202e-17 2.2173474666535902e-15 2.730428654561116e-14 9.386718646236048e-13 1.155875013932738e-11 3.9736887200985934e-10 4.8931769213620465e-9 1.682185504789758e-7 2.0714333379597937e-6
0.015 1.9941695610742163e-16 2.2363464871710454e-15 6.859904409488197e-14 7.499571542682102e-13 2.2275674578272706e-11 2.3418334880524405e-10 6.566392004079605e-9 6.387497394535765e-8 1.5675103671743772e-6 1.2112719725417444e-5
0.02 3.775484824385549e-15 3.8502114649812733e-14 1.0529189463807836e-12 1.0222653364702597e-11 2.6209754427201404e-10 2.3553924942199494e-9 5.3851466122776823e-8 4.1634057208887905e-7 7.359629164745066e-6 3.796540662522907e-5
0.025 4.73522513964364e-14 4.392712737223039e-13 1.0703297239029517e-11 9.235990800700065e-11 2.043366435160193e-9 1.5737825104705897e-8 2.939120544401004e-7 1.8262298021838206e-6 2.3745480258513653e-5 8.986150249532759e-5
0.03 4.429096385315252e-13 3.739731334159289e-12 8.116045097063514e-11 6.232585586311252e-10 1.1901606880258006e-8 7.88619153473485e-8 1.2074142084112103e-6 6.121264190840192e-6 6.017558163531385e-5 0.00018103383402006537
0.035 3.2977065054738553e-12 2.536461723245859e-11 4.902194885166432e-10 3.3560936474629453e-9 5.535794697725512e-8 3.171289719939204e-7 4.000504232387127e-6 1.6835193183740937e-5 0.00012850399517021685 0.0003220512560714979
0.04 2.0371953206861237e-11 1.428889588622382e-10 2.4594625532722253e-9 1.5043381789031142e-8 2.14590472987352e-7 1.0689201950130165e-6 1.117363882587264e-5 3.971090064531166e-5 0.00024017662478218843 0.0005131339191198071
0.045 1.0746456385591515e-10 6.882303084433607e-10 1.0552172502719951e-8 5.781006947855917e-8 7.14192233696295e-7 3.112685734712104e-6 2.711643730148507e-5 8.268134884653059e-5 0.0004013239884579589 0.0007437545621430662
0.05 4.944188407369709e-10 2.8953747334851645e-9 3.9556121746631514e-8 1.9464643103088145e-7 2.0858496087140373e-6 8.005469168828569e-6 5.841822445203682e-5 0.000154930336773602 0.0006083614004877895 0.0010008248526058772
0.055 2.0163424566687744e-9 1.081510101112533e-8 1.3170443820051424e-7 5.838556885025064e-7 5.435384487105643e-6 1.8488556780640093e-5 0.00011348538570586151 0.0002649443006582045 0.0008479908409701758 0.0012739825381106707
0.06 7.3831283456410735e-9 3.633667432288876e-8 3.9458438649127287e-7 1.5807870719032528e-6 1.2802027569696031e-5 3.8835551782421095e-5 0.00020116340766765606 0.00041807215900567404 0.0011027006778256893 0.0015552131681787268
0.065 2.4526015632553808e-8 1.1097098988863624e-7 1.0749202176375207e-6 3.904115673153478e-6 2.753544496511102e-5 7.494437630701962e-5 0.0003284641084328289 0.0006146111132548184 0.0013585977378319626 0.0018377715752795854
0.07 7.454726137522034e-8 3.107278710711609e-7 2.685539959419908e-6 8.871280247104765e-6 5.453563311802405e-5 0.00013396196893654546 0.0004980918122299612 0.0008493751925423784 0.0016107066377389933 0.002115394906879394
0.075 2.0880855675345434e-7 8.035156226425097e-7 6.19719995994403e-6 1.86791251834688e-5 0.00010014476362849617 0.00022332899478272352 0.0007069001902027225 0.0011130140253843665 0.0018625980250983885 0.0023825498586514497
0.08 5.422324091592025e-7 1.9306361320061884e-6 1.3288101314890517e-5 3.6663515657885374e-5 0.0001715048507311863 0.00034934489947738534 0.0009462890588052197 0.0013944475038208605 0.0021208809617573924 0.0026357541530808207
0.085 1.3120819924518362e-6 4.332678855344719e-6 2.6609742061183696e-5 6.742866026530648e-5 0.00027534199210027825 0.0005156073359130056 0.0012047313462370457 0.0016832594381367642 0.0023883573363597406 0.0028750883340955334
0.09 2.9714794413262853e-6 9.122309782492346e-6 4.9984182394519384e-5 0.00011671643670945832 0.00041639091434086804 0.0007218408248482905 0.0014714532951802678 0.0019710914893586707 0.002660385210458476 0.0031045480019464516
0.095 6.321995756790681e-6 1.8089697209788505e-5 8.841203528198284e-5 0.00019091377336006974 0.0005959351602371187 0.0009635758970531514 0.0017394864631570014 0.0022518413306524877 0.0029267642941590236 0.0033305261518193556
0.1 1.2677065723608414e-5 3.390109587655964e-5 0.00014776830188351306 0.00029618482087135863 0.000811054691215969 0.0012328510957776153 0.0020064932249169486 0.0025212474505545215 0.0031777619501149918 0.0035591096458130614
0.105 2.4026815623666906e-5 6.02229350377843e-5 0.0002341181025337238 0.0004373489680538983 0.001055015492328585 0.0015197072623767285 0.002272991383964205 0.002776688933571534 0.003410209893190326 0.003793537654904584
0.11 4.3148344846700946e-5 0.00010168374985568294 0.0003527009408556716 0.0006167582473252194 0.0013188028900188592 0.0018139383499143585 0.0025391985544627425 0.003017592402999296 0.0036296343094283823 0.004033112354188903
0.115 7.358259167644983e-5 0.00016358871471167235 0.0005067815451356174 0.0008334938235082342 0.001593266150268305 0.002106531418675019 0.002802652224496521 0.003246079863862486 0.0038470321463887525 0.0042741694861936075
0.12 0.00011939373560038066 0.0002513378293922145 0.0006966853892369166 0.0010831516919116262 0.0018709979955841554 0.0023904873061744137 0.0030583286505712895 0.0034670176947988883 0.0040723903229041335 0.004512427286845255
0.125 0.0001846542953015022 0.0003695699917584546 0.0009193545782012081 0.001358321730721821 0.002147164303998357 0.002661093025714644 0.003301343073361422 0.0036868450053455038 0.0043090723038433955 0.004745264841500791
0.13 0.0002726658512094354 0.0005211464423182346 0.0011686310485031094 0.001649642334331725 0.0024190467980136614 0.0029159632996742808 0.003530482484929998 0.003911363207001723 0.004552504942809213 0.004972735896442246
0.135 0.0003850227687759029 0.000706168925456569 0.0014362227221906278 0.001947133564490404 0.0026847929631272542 0.003155117662656307 0.0037500497300643697 0.004143496902349502 0.004793747752985505 0.005196909548139691
0.14 0.0005207255201098579 0.000921266115073661 0.0017130347718918087 0.0022414597165901326 0.0029423408304378547 0.0033810626696894504 0.003968411569208779 0.0043822669850679735 0.0050254336676023165 0.005420145650769038
0.145 0.0006756080602224577 0.0011593530400651139 0.0019903919513507 0.0025248659515071346 0.0031893590731068983 0.0035985511975194125 0.004193754750237965 0.004623620005782248 0.005246224695264846 0.0056435527430564285
0.15 0.0008423197154755133 0.001409973959678115 0.0022607425064559146 0.0027917089191168937 0.003424326044746139 0.0038136627208026045 0.004429506716549141 0.004862681166411253 0.005461106147397726 0.005866569957988921
0.155 0.0010109809962672728 0.001660209192059418 0.002517713691863883 0.003038647259378609 0.0036479824008726763 0.004032178701779915 0.004672322469929134 0.005096145584968567 0.005677651092680716 0.00608777945675303
0.16 0.0011704416884412555 0.0018960070383656049 0.0027557471161420164 0.0032645891991754405 0.0038639304217676146 0.004257731322232613 0.004914067520903933 0.005323471169118392 0.005900928963900973 0.006306288829291539
0.165 0.0013098763020801707 0.0021037330188852293 0.0029697720770267924 0.0034704132095819775 0.004077510181619328 0.004490527001131503 0.005146711087941928 0.005546331682682507 0.006130404835975799 0.006522664917284799
0.17 0.001420339560812941 0.0022717222272226195 0.003155319498247794 0.0036583783704135404 0.004293134847811842 0.004727307072001105 0.005367113388289584 0.005766902164950774 0.006360667483649674 0.006738759342076283
0.175 0.0014959300314057941 0.002391655211696828 0.0033091432927562893 0.003831146851770447 0.0045113868355988 0.004962616938490344 0.005578660735104692 0.0059862367600290005 0.0065852458387374805 0.0069565781659235324
0.18 0.001534367528824589 0.002459614222942299 0.0034299932281428515 0.003990507699544571 0.004727597672234273 0.005190743908475848 0.005788665310160002 0.006203811792346544 0.0068008532709332905 0.007176956883754966
0.185 0.0015370040372232909 0.0024766876700013474 0.0035189568265320916 0.004136146895403903 0.004932967960957012 0.0054073068710203615 0.0060031642610830814 0.006418397941072116 0.007009315634176536 0.007398901831843979
0.19 0.0015084470927529592 0.0024489847664921904 0.003578951680167183 0.004264979948268932 0.005117835584525977 0.005609708259886035 0.006222446817946034 0.006629441265719767 0.007216106465338059 0.0076200288245856385
0.195 0.0014559944406358019 0.002386943021056479 0.003613458436541819 0.0043714843935990354 0.00527534545761309 0.00579637412641065 0.006440172299685488 0.006837762709136656 0.007426633894892639 0.007837806213653927
