0.0135 0.018667986028902347
0.0285 0.07264861360220956
0.0435 0.07161646648696629
0.0585 0.06810384562200021
0.0735 0.06542757646166268
0.0885 0.06344639306069473
0.1035 0.06193752441791677
0.1185 0.060760887059413474
0.1335 0.059824654786243533
0.1485 0.0590622836634701
0.1635 0.05842223437060148
0.1785 0.05786362404947493
0.1935 0.057354349406721815
0.2085 0.056870107014838946
0.2235 0.056393578544214354
0.2385 0.055913493116925034
0.2535 0.05542353796508059
0.2685 0.05492120815294836
0.2835 0.05440670785844771
0.2985 0.05388198921841889
0.3135 0.053349975415467314
0.3285 0.05281397930484762
0.3435 0.05227730314228428
0.3585 0.0517429898466668
0.3735 0.05121369049060455
0.3885 0.0506916138800898
0.4035 0.05017852927709843
0.4185 0.04967580002555089
0.4335 0.049184432355932166
0.4485 0.04870512908572747
0.4635 0.0482383420398982
0.4785 0.047784319879630555
0.4935 0.04734314989277708
0.5085 0.04691479343250474
0.5235 0.046499115323283706
0.5385 0.04609590786412019
0.5535 0.04570491017220131
0.5685 0.04532582361232283
0.5835 0.04495832399977456
0.5985 0.04460207118142176
0.6135 0.04425671650998884
0.6285 0.043921908639347036
0.6435 0.043597297989992706
0.6585 0.04328254016567924
0.6735 0.04297729854249469
0.6885 0.04268124620476546
0.7035 0.04239406735984594
0.7185 0.042115458333400656
0.7335 0.041845128219777
0.7485 0.041582799243069866
0.7635 0.04132820686936673
0.7785 0.04108109970041067
0.7935 0.04084123917286911
0.8085 0.04060839908282643
0.8235 0.04038236495525891
0.8385 0.04016293327789568
0.8535 0.0399499106210777
0.8685 0.03974311266736684
0.8835 0.03954236317660151
0.8985 0.03934749291373965
0.9135 0.039158338567600766
0.9285 0.03897474168783567
0.9435 0.03879654766667366
0.9585 0.03862360478850701
0.9735 0.03845576336748313
0.9885 0.03829287498909016
1.0035 0.03813479186656708
1.0185 0.03798136631945978
1.0335 0.03783245037570051
1.0485 0.037687895495831035
1.0635 0.03754755241357735
1.0785 0.03741127108413969
1.0935 0.03727890073005784
1.1085 0.037150289971858284
1.1235 0.037025287030920014
1.1385 0.03690373999097979
1.1535 0.036785497105260016
1.1685 0.036670407136752535
1.1835 0.03655831971978675
1.1985 0.036449085732605524
1.2135 0.036342557671345546
1.2285 0.036238590017590264
1.2435 0.03613703959217886
1.2585 0.036037765890198636
1.2735 0.03594063139232308
1.2885 0.03584550184930373
1.3035 0.035752246537149576
1.3185 0.03566073848179771
1.3335 0.03557085465224268
1.3485 0.03548247612298115
1.3635 0.03539548820567759
1.3785 0.03530978055243256
1.3935 0.03522524723203374
1.4085 0.035141786781499734
1.4235 0.035059302236171076
1.4385 0.03497770114045512
1.4535 0.03489689554271572
1.4685 0.03481680197689033
1.4835 0.03473734143381829
1.4985 0.03465843932446443
1.5135 0.034580025437922324
1.5285 0.034502033895907
1.5435 0.03442440310647968
1.5585 0.03434707571891267
1.5735 0.03426999858285705
1.5885 0.03419312271412962
1.6035 0.03411640327092952
1.6185 0.0340397995435133
1.6335 0.03396327495983788
1.6485 0.033886797109238635
1.6635 0.03381033778339642
1.6785 0.033733873030631856
1.6935 0.03365738321562159
1.7085 0.033580853070813814
1.7235 0.03350427171988058
1.7385 0.033427632647767866
1.7535 0.033350933586917195
1.7685 0.03327417628583095
